rxn05268	CDGPT_BS	
rxn05267	DHNAOT7	
rxn05266	AMMQT7	
rxn05265	PPTGS_BS	
rxn05264	LIPO3S24_BS	
rxn05263	TECA4S_BS	
rxn05262	TECA2S45	
rxn05261	TECA3S45	
rxn05260	TECA1S45	
rxn05259	LIPO2S24_BS	
rxn05258	LIPO1S24_BS	
rxn05257	LIPO4S24_BS	
rxn05255	FOLt	
rxn05256	APSPTi	R07176
rxn05254	AGPATr_BS	
rxn05252	FACOAL170(ISO)	
rxn05251	FACOAL170(anteiso)	
rxn05250	FACOAL160(ISO)	
rxn05249	FACOAL150(ISO)	
rxn05248	FACOAL150(anteiso)	
rxn05247	FACOAL140(ISO)	
rxn05244	Branched chain amino acid:H+ symporter (Isoleucine)	
rxn05245	Branched chain amino acid:H+ symporter (Valine)	
rxn05243	Branched chain amino acid:H+ symporter (Leucine)	
rxn05242	Branched-chain amino acid:Na+ symporter (Valine)	
rxn05240	Branched-chain amino acid:Na+ symporter (Leucine)	
rxn05241	Branched-chain amino acid:Na+ symporter (Isoleucine)	
rxn05239	adenosine 3',5'-bisphosphate,sulfite:oxidized-thioredoxin oxidoreductase	R02021
rxn05238	sulfate permease	
rxn05237	Cysteine uptake	
rxn05236	Ribonucleotide reductase: UTP	R02023
rxn05235	Ribonucleotide reductase: CTP	R02022
rxn05234	Ribonucleotide reductase: GTP	R02020
rxn05233	Ribonucleotide reductase: GDP	R02019
rxn05232	Ribonucleotide reductase: ATP	R02014
rxn05231	Ribonucleotide reductase: ADP	R02017
rxn05229	NCAIR synthetase and NCAIR mutase	
rxn05227	Aspartate oxidase	
rxn05226	Glucose-phosphotransferase (PTS) system	
rxn05225	glucose/mannose:H+ permease	
rxn05224	Riboflavin permease	
rxn05222	tryptophan uptake	
rxn05223	Biotin ABC transporter	
rxn05221	Na+:proline symport	
rxn05220	Asparagine uptake	
rxn05219	L-Methionine ABC transport	
rxn05218	Glycine transporter	
rxn05216	Na+ Glutamine symporter	
rxn05217	Aspartate-H+ symport	
rxn05215	Sodium-alaninie symporter	
rxn05214	Citrate-Mg2+:H+ symporter	
rxn05212	copper uptake	
rxn05213	citrate-Ca2+:H+ symporter	
rxn05210	phosphate Na+ symporter	
rxn05211	citrate uptake	
rxn05209	Proton sodium antiport	
rxn05208	Na+ lactate / malate H+ antiporter	
rxn05206	Potassium uptake	
rxn05207	Na+/malate symporter	
rxn05204	Guanosine ion-coupled transport	
rxn05205	Deoxycytidine ion-coupled transport	
rxn05203	Guanine ion-coupled transport	
rxn05202	Xanthine ion-coupled transport	
rxn05200	Thymidine ion-coupled transport	
rxn05201	Hypoxanthine ion-coupled transport	
rxn05198	Cytidine ion-coupled transport	
rxn05199	Uridine ion-coupled transport	
rxn05197	Uracil ion-coupled transport	
rxn05196	Glutamine-ABC transport	
rxn05195	Fe3+-ABC transport	
rxn05194	2-(beta-D-Glucosyl)-sn-glycerol ABC transport	
rxn05193	Butyro-betaine ABC transport	
rxn05192	Crotono-betaine ABC transport	
rxn05191	Alkylphosphonate ABC transport	
rxn05190	Fe-enterobactin-ABC transport	
rxn05189	Fe(III)dicitrate-ABC transport	
rxn05188	Ferrichrome ABC transport	
rxn05187	Vitamin ABC transport	
rxn05185	D-Allose ABC transport	
rxn05184	Choline ABC transport	
rxn05183	D-Methionine-ABC transport	
rxn05181	Betaine-ABC transport	
rxn05182	Tungsten ABC transport	
rxn05180	Carnitine-ABC transport	
rxn05179	L-Isoleucine-ABC transport	
rxn05177	Thiamin-ABC transport	
rxn05178	D-Aspartate-ABC transport	
rxn05176	Thiosulfate-ABC transport	
rxn05175	Spermidine-ABC transport	
rxn05174	Nickel-ABC transport	
rxn05173	L-Arabinose-ABC transport	
rxn05172	Taurine-ABC transport	
rxn05171	Nitrate-ABC transport	
rxn05170	Maltose-ABC transport	
rxn05169	L-Threonine-ABC transport	
rxn05168	L-Valine-ABC transport	
rxn05167	D-Xylose-ABC transport	
rxn05166	Cobalt-ABC transport	
rxn05165	L-Proline-ABC transport	
rxn05164	L-Histidine-ABC transport	
rxn05162	D-Galactose ABC transport	
rxn05163	Putrescine-ABC transport	
rxn05161	L-Leucine-ABC transport	
rxn05160	D-Ribose ABC transport	
rxn05159	Choline-ABC transport	
rxn05158	sn-Glycerol ABC transport	
rxn05157	Urea-ABC transport	
rxn05156	L-Ornithine-ABC transport	
rxn05155	L-Glutamine-ABC transport	
rxn05154	L-Arginine-ABC transport	
rxn05153	Sulfate-ABC transport	
rxn05152	L-Aspartate-ABC transport	
rxn05151	L-Lysine-ABC transport	
rxn05150	Zinc-ABC transport	
rxn05149	Manganese-ABC transport	
rxn05148	Heme-ABC transport	
rxn05147	D-Glucose-ABC transport	
rxn05146	L-Glutamate-ABC transport	
rxn05145	Orthophosphate-ABC transport	
rxn05144	rxn05144	
rxn05143	sinapoyl aldehyde:NADP oxidoreductase	R07442
rxn05139	p-coumaroyl-CoA:caffeoyl-CoA 3-hydroxylase	R07436
rxn05142	sinapoyl aldehyde:NAD oxidoreductase	R07441
rxn05137	5-O-caffeoylshikimic acid:shikimate hydroxycinnamoyltransferase	R07433
rxn05136	p-coumaroyl-CoA:quinate hydroxycinnamoyltransferase	R07432
rxn05134	rxn05134	R07425
rxn05135	rxn05135	R07426
rxn05133	rxn05133	R07424
rxn05132	rxn05132	R07423
rxn05131	rxn05131	R07422
rxn05130	rxn05130	R07421
rxn05129	rxn05129	R07420
rxn05128	4-(Glutamylamino)butanoate amidohydrolase	R07419
rxn05127	gamma-glutamyl-gamma aminobutyric acid dehydrogenase	R07418
rxn05126	rxn05126	R07417
rxn05125	N-Methylanthranilate:CoA ligase (AMP-forming)	R07416
rxn05124	rxn05124	R07415
rxn05122	rxn05122	R07413
rxn05123	glutamate putrescine ligase	R07414
rxn05120	rxn05120	R07411
rxn05121	rxn05121	R07412
rxn05118	rxn05118	R07408
rxn05119	L-aspartate:NAD+ oxidoreductase (deaminating)	R07410
rxn05116	rxn05116	R07406
rxn05117	L-aspartate:NADP+ oxidoreductase (deaminating)	R07407
rxn05115	5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole carboxymutase	R07405
rxn05114	5-amino-1-(5-phospho-D-ribosyl)imidazole:carbon-dioxide ligase	R07404
rxn05113	rxn05113	R07403
rxn05112	(7R)-7-(4-carboxybutanamido)cephalosporanate amidohydrolase	R07402
rxn05111	rxn05111	R07401
rxn05110	cephalosporin C:oxygen oxidoreductase (deaminating)	R07400
rxn05109	rxn05109	R07399
rxn05108	2-keto-4-methylthiobutyrate transamination	R07396
rxn05107	5-(Methylthio)-2,3-dioxopentyl-phosphate phosphohydrolase	R07395
rxn05106	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phophatase	R07394
rxn05105	2,3-diketo-5-methylthiopentyl-1-phosphate enolase	R07393
rxn05104	S-Methyl-5-thio-D-ribulose-1-phosphate hydro-lyase	R07392
rxn05102	S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase	R07375
rxn05101	senecionine,NADPH:oxygen oxidoreductase (N-oxide-forming)	R07373
rxn05099	isoflavone,NADPH:oxygen oxidoreductase (2'-hydroxylating)	R07371
rxn05098	3',5'-dihydroxyflavanone,NADPH:oxygen oxidoreductase	R07370
rxn05097	flavanone,NADPH:oxygen oxidoreductase	R07369
rxn05096	dihydroflavonol,2-oxoglutarate:oxygen oxidoreductase	R07368
rxn05095	flavanone,2-oxoglutarate:oxygen oxidoreductase (dehydrating)	R07367
rxn05094	leucocyanidin,2-oxoglutarate:oxygen oxidoreductase	R07366
rxn05093	sulfur:oxygen oxidoreductase (hydrogen-sulfide- and sulfite-forming)	R07365
rxn05092	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase	R07364
rxn05091	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase	R07363
rxn05090	D-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	R07362
rxn05089	S-prenyl-L-cysteine:oxygen oxidoreductase	R07360
rxn05088	5,6,7,8-tetrahydropteridine:NADPH+ oxidoreductase	R07355
rxn05087	5,6,7,8-tetrahydropteridine:NADH+ oxidoreductase	R07354
rxn05086	6-(2-Amino-2-carboxyethyl)-7,8-dioxo-7,8-dihydroquinoline-2,4-	
rxn05085	D-glucitol:NADP+ oxidoreductase	R07346
rxn05083	flavanone lyase (decyclizing)	R07344
rxn05084	reduced-(S)-usnate:NAD+ oxidoreductase (ether-bond-forming)	R07345
rxn05081	UDP-glucose:flavonol-3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside	R07340
rxn05080	UDP-glucose:flavonol-3-O-glucoside 2''-O-beta-D-glucosyltransferase	R07339
rxn05079	UDP-glucose:flavonol 7-O-beta-D-glucosyltransferase	R07338
rxn05078	UDP-L-rhamnose:flavanone-7-O-glucoside	R07337
rxn05077	UDP-glucose:flavanone 7-O-beta-D-glucosyltransferase	R07333
rxn05076	UDP-glucose:isoflavone 7-O-beta-D-glucosyltransferase	R07332
rxn05075	S-adenosyl-L-methionine:isoflavone 4'-O-methyltransferase	R07331
rxn05073	flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	R07329
rxn05072	1D-myo-inositol-3-phosphate lyase (isomerizing)	R07324
rxn05071	squalene mutase (cyclizing)	R07323
rxn05070	squalene mutase (cyclizing)	R07322
rxn05069	antheraxanthin-capsanthin isomerase (ketone-forming)	R07321
rxn05067	maltose 1-epimerase	R07319
rxn05068	violaxanthin-capsorubin isomerase (ketone-forming)	R07320
rxn05065	2,7,4'-trihydroxyisoflavanone hydro-lyase (daidzein-forming)	R07317
rxn05066	7alpha,12alpha-dihydroxy-3-oxochol-4-enoate hydro-lyase	R07318
rxn05064	carbamate hydro-lyase	R07316
rxn05063	carbamate hydro-lyase	R07315
rxn05062	D-dopachrome carboxy-lyase	R07313
rxn05060	2'-hydroxybiphenyl-2-sulfinate sulfohydrolase	R07311
rxn05061	4-hydroxyphenylacetate carboxy-lyase	R07312
rxn05059	dCTP aminohydrolase (dUMP-forming)	R07307
rxn05058	GTP 8,9-hydrolase (phosphate-forming)	R07306
rxn05057	cyanuric acid amidohydrolase	R07305
rxn05055	N-benzylformamide amidohydrolase	R07303
rxn05054	adenosylcobyric acid:(R)-1-aminopropan-2-ol ligase (ADP-forming)	R07302
rxn05053	(S)-N-acetylphenylethylamine:H2O hydrolase	R07301
rxn05052	N8-acetylspermidine amidohydrolase	R07300
rxn05050	5'-ribonucleotide phosphohydrolase	R07297
rxn05049	choloyl-CoA hydrolase	R07296
rxn05048	deoxycholoyl-CoA hydrolase	R07295
rxn05047	phenylglyoxylyl-CoA hydrolase	R07294
rxn05044	formyl-CoA:oxalate CoA-transferase	R07290
rxn05043	3'-phosphoadenylyl-sulfate:glycochenodeoxycholate 7-sulfotransferase	R07289
rxn05040	3,4-Dihydroxy-2-butanone 4-phosphate synthase	R07281
rxn05042	3'-phosphoadenylyl-sulfate:glycolithocholate sulfotransferase	R07287
rxn05039	pyrimidine phosphatase	R07280
rxn05038	ATP:myo-inositol 1-phosphotransferase	R07279
rxn05037	nicotianamine:2-oxoglutarate aminotransferase	R07277
rxn05036	L-arogenate:2-oxoglutarate aminotransferase	R07276
rxn05035	O-phospho-L-serine:hydrogen-sulfide	R07274
rxn05034	solanesyl-diphosphate:4-hydroxybenzoate nonaprenyltransferase	R07273
rxn05033	dimethylallyl-diphosphate:(6aS,11aS)-3,6a,9-trihydroxypterocarpan	R07272
rxn05032	dimethylallyl-diphosphate:(6aS,11aS)-3,6a,9-trihydroxypterocarpan	R07271
rxn05031	prephytoene diphosphate:geranylgeranyl-diphosphate	R07270
rxn05030	di-trans,poly-cis-decaprenyl-diphosphate:isopentenyl-diphosphate	R07269
rxn05029	ATP:cobinamide Cobeta-adenosyltransferase	R07268
rxn05028	(E)-octaprenyl-diphosphate:isopentenyl-diphosphate	R07267
rxn05027	UDP-glucose:anthocyanin 3'-O-beta-D-glucosyltransferase	R07266
rxn05026	alpha,alpha-trehalose:phosphate alpha-D-glucosyltransferase	R07265
rxn05025	2-alpha-D-glucosyl-D-glucose:phosphate beta-D-glucosyltransferase	R07264
rxn05024	rxn05024	R07263
rxn05023	rxn05023	R07262
rxn05022	UDP-glucose:cis-zeatin O-beta-D-glucosyltransferase	R07260
rxn05021	GDP-mannose:undecaprenyl-phosphate D-mannosyltransferase	R07257
rxn05020	malonyl-CoA:4-coumaroyl-CoA malonyltransferase (cyclizing, reducing)	
rxn05019	acyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating,	
rxn05018	acetyl-CoA:taxan-10beta-ol O-acetyltransferase	R07252
rxn05017	acyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating, oxoacyl-	
rxn05016	malonyl-CoA:N-methylanthraniloyl-CoA malonyltransferase (cyclizing)	R07250
rxn05015	alpha,alpha'-trehalose-6-mycolate:alpha,alpha'-trehalose-6-mycolate	R07248
rxn05014	fluoroacetaldehyde:L-threonine aldehydetransferase	R07247
rxn05012	carbamoyl-phosphate:N2-acetyl-L-ornithine carbamoyltransferase	R07245
rxn05011	S-adenosyl-L-methionine:N,N-dimethylglycine N-methyltransferase	R07244
rxn05010	S-adenosyl-L-methionine:sarcosine N-methyltransferase	R07243
rxn05009	S-adenosyl-L-methionine:isoliquiritigenin 2'-O-methyltransferase	R07242
rxn05008	S-adenosyl-L-methionine:protoberberine 13-C-methyltransferase	R07241
rxn05007	S-adenosyl-L-methionine:isoeugenol O-methyltransferase	R07240
rxn05006	S-adenosyl-L-methionine:precorrin-1 C-methyltransferase	R07238
rxn05005	S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase	R07237
rxn05004	S-adenosyl-L-methionine:gamma-tocopherol 5-O-methyltransferase	R07236
rxn05003	S-adenosyl-L-methionine:2-nonaprenyl-3-methyl-5-hydroxy-6-methoxy-	R07235
rxn05001	2',3,4,4',6'-pentahydroxychalcone:oxygen oxidoreductase	R07225
rxn05000	2',4,4',6'-tetrahydroxychalcone:oxygen oxidoreductase	R07224
rxn04999	phenylacetyl-CoA:quinone oxidoreductase	R07222
rxn04998	6-hydroxynicotinate:O2 oxidoreductase	R07221
rxn04997	deoxycholate:FAD oxidoreductase (7alpha-dehydroxylating)	R07220
rxn04996	dimethyallyl diphosphate:NADP+ oxidoreductase	R07219
rxn04995	n-tetradecanoyl-CoA,NADPH:O2 oxidoreductase [11-(Z) desaturating]	R07217
rxn04994	n-tetradecanoyl-CoA,NADPH:O2 oxidoreductase [11-(E) desaturating]	R07216
rxn04993	5alpha-cholest-7-en-3beta-ol, NADPH:oxygen 5-oxidoreductase	R07215
rxn04992	1-aminocyclopropane-1-carboxylate oxygenase (ethylene-forming)	R07214
rxn04991	L-tryptophan,tetrahydrobiopterin:oxygen	R07213
rxn04990	L-tyrosine,tetrahydrobiopterin:oxygen	R07212
rxn04989	L-phenylalanine,tetrahydrobiopterin:oxygen	R07211
rxn04988	cholest-5-ene-3beta,25-diol,NADPH:oxygen	R07209
rxn04987	(24S)-cholest-5-ene-3beta,24-diol,NADPH:oxygen	R07208
rxn04986	cholesterol,NADPH:oxygen oxidoreductase (24-hydroxylating)	R07207
rxn04985	lithocholate,NADPH:oxygen oxidoreductase(6alpha-hydroxylating)	R07206
rxn04984	taurochenodeoxycholate,NADPH:oxygen	R07205
rxn04983	5beta-cholestane-3alpha,7alpha-diol,NADPH:oxygen	R07204
rxn04982	lithocholate,NADPH:oxygen oxidoreductase (6beta-hydroxylating)	R07203
rxn04981	abscisate,NADPH:oxygen oxidoreductase (8'-hydroxylating)	R07202
rxn04980	phenylacetone,NADPH:oxygen oxidoreductase	R07201
rxn04979	zeaxanthin,NAD(P)H:oxygen oxidoreductase	R07200
rxn04978	zeaxanthin,NADPH:oxygen oxidoreductase	R07199
rxn04977	liquiritigenin,NADPH:oxygen oxidoreductase (licodione-forming)	R07198
rxn04976	4-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan,NADPH:oxygen	R07197
rxn04975	2-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan,NADPH:oxygen	R07196
rxn04974	2-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan,NADPH:oxygen	R07195
rxn04973	alkene,NADH:oxygen oxidoreductase	R07194
rxn04972	tetrachlorophenol,NADPH:oxygen oxidoreductase (hydroxylating)	R07191
rxn04971	L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating)	R07190
rxn04970	trans-cinnamate,NADPH:oxygen oxidoreductase (2-hydroxylating)	R02254
rxn04969	benzoate,NADH:oxygen oxidoreductase (1,2-hydroxylating)	R07188
rxn04968	2'-deoxymugineic acid,2-oxoglutarate:oxygen oxidoreductase	R07187
rxn04967	mugineic acid,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	R07186
rxn04966	2'-deoxymugineic acid,2-oxoglutarate:oxygen	R07185
rxn04965	(gibberellin-44),2-oxoglutarate:oxygen oxidoreductase	R07184
rxn04964	acetylacetone:oxygen oxidoreductase	R07183
rxn04963	antheraxanthin:ascorbate oxidoreductase	R07179
rxn04962	violaxanthin:ascorbate oxidoreductase	R07178
rxn04961	thiosulfate:6-decylubiquinone oxidoreductase	R07177
rxn04960	CoA:NADP+ oxidoreductase	R07175
rxn04958	NADPH:oxygen oxidoreductase	R07172
rxn04959	hydroxylamine:acceptor oxidoreductase	R07173
rxn04957	NADH:oxygen oxidoreductase	R07171
rxn04956	(R)-6-hydroxynicotine:oxygen oxidoreductase	R07170
rxn04955	(R)-tetrahydroberberine:NADP+ oxidoreductase	R07169
rxn04954	5-methyltetrahydrofolate:NAD+ oxidoreductase	R07168
rxn04953	L-aspartate:NADP+ oxidoreductase (deaminating)	R07165
rxn04952	L-aspartate:NAD+ oxidoreductase (deaminating)	R07164
rxn04951	fluoroacetaldehyde:NAD+ oxidoreductase	R07156
rxn04949	L-2-hydroxyphytanate:oxygen 2-oxidoreductase	R07151
rxn04950	xylitol:oxygen oxidoreductase	R07152
rxn04948	dTDP-D-galactose:NADP+ 6-oxidoreductase	R07150
rxn04947	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-	R07149
rxn04946	D-threo-aldose:NAD+ 1-oxidoreductase	R07148
rxn04945	D-glucose:NADP+ 1-oxidoreductase	R07147
rxn04944	4-hydroxy-L-proline:NAD+ oxidoreductase	R07146
rxn04943	L-iditol:NAD+ 2-oxidoreductase	R07145
rxn04942	D-arabinitol:NADP+ oxidoreductase	R07144
rxn04941	D-arabinitol:NADP+ oxidoreductase	R07143
rxn04940	2'-deoxymugineic acid:NADP+ 3''-oxidoreductase	R07142
rxn04939	2'-deoxymugineic acid:NAD+ 3''-oxidoreductase	R07141
rxn04938	S-(hydroxymethyl)glutathione:NADP+ oxidoreductase	R07140
rxn04937	lactaldehyde:NADP+ oxidoreductase	R07139
rxn04936	3beta-hydroxy-5alpha-steroid:NADP+ 3-oxidoreductase	R07138
rxn04935	(R)-2-hydroxyacid:NADP+ oxidoreductase	R07137
rxn04934	(R)-2-hydroxyacid:NAD+ oxidoreductase	R07136
rxn04933	mannitol:NAD+ 1-oxidoreductase	R07135
rxn04932	D-arabinitol:NAD+ 2-oxidoreductase (D-ribulose-forming)	R07134
rxn04930	ATP:3-dehydro-L-gulonate 6-phosphotransferase	R07127
rxn04929	rxn04929	R07126
rxn04928	3-dehydro-L-gulonate-6-phosphate carboxy-lyase	R07125
rxn04926	rxn04926	R07123
rxn04927	rxn04927	R07124
rxn04925	9(10)-EpOME hydrolase	R07122
rxn04924	12(13)-EpOME hydrolase	R07121
rxn04923	rxn04923	R07120
rxn04921	rxn04921	R07118
rxn04922	rxn04922	R07119
rxn04920	rxn04920	R07117
rxn04919	2-Bromoacetaldehyde:glutathione R-transferase	R07116
rxn04918	rxn04918	R07115
rxn04917	rxn04917	R07114
rxn04916	1,2-Dibromoethane:glutathione R-transferase	R07113
rxn04915	1,2-Dibromoethane,NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07112
rxn04913	8,9-EET hydrolase	R07110
rxn04914	5,6-EET hydrolase	R07111
rxn04912	11,12-EET hydrolase	R07109
rxn04911	14,15-EET hydrolase	R07108
rxn04910	Trichloroethanol, NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07107
rxn04909	UDP-glucuronate beta-D-glucuronosyltransferase	R07106
rxn04908	Trichloroethanol:NAD+ oxidoreductase	R07105
rxn04907	Chloral:NAD(P)+ oxidoreductase	R07104
rxn04905	rxn04905	R07102
rxn04906	rxn04906	R07103
rxn04904	rxn04904	R07101
rxn04903	Trichloroethene:glutathione R-transferase	R07100
rxn04902	Trichloroethene, NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07099
rxn04901	Trichloroethene, NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07098
rxn04900	rxn04900	
rxn04898	rxn04898	R07095
rxn04899	rxn04899	
rxn04897	2-(S-Glutathionyl)acetyl chloride:glutathione R-transferase	
rxn04896	Chloroacetyl chloride:glutathione R-transferase	R07093
rxn04895	1,1-Dichloroethylene epoxide:glutathione R-transferase	R07092
rxn04894	2,2-Dichloroacetaldehyde:glutathione R-transferase	R07091
rxn04893	1,1-Dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating	R07090
rxn04892	1,1-Dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating	R07089
rxn04891	1,1-Dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating	R07088
rxn04890	9-Hydroxybenzo[a]pyrene, NADPH:oxygen oxidoreductase	R07087
rxn04889	rxn04889	R07086
rxn04888	Benzo[a]pyrene-7,8-diol, NADPH:oxygen oxidoreductase	R07085
rxn04887	Benzo[a]pyrene-7,8-diol:glutathione R-transferase	R07084
rxn04886	Benzo[a]pyrene-4,5-oxide:glutathione R-transferase	R07083
rxn04885	benzo[a]pyrene-7,8-oxide hydrolase	R07082
rxn04884	Benzpyrene,NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07081
rxn04883	Benzpyrene,NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07080
rxn04882	Benzpyrene, NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07079
rxn04881	rxn04881	R07078
rxn04879	rxn04879	R07076
rxn04880	rxn04880	R07077
rxn04878	4-Bromophenol, NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07075
rxn04877	rxn04877	R07074
rxn04875	bromobenzene-2,3-oxide hydrolase	R07072
rxn04876	rxn04876	R07073
rxn04874	bromobenzene-3,4-oxide hydrolase	R07071
rxn04873	Bromobenzene-2,3-oxide:glutathione R-transferase	R07070
rxn04872	Bromobenzene-3,4-oxide:glutathione R-transferase	R07069
rxn04870	rxn04870	R07067
rxn04871	Bromobenzene, NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07068
rxn04869	Bromobenzene, NADPH:oxygen oxidoreductase (RH-hydroxylating or	R07066
