scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_015684.1	367529	368014	+	gene	OCA5_c03570	OCA5_RS01800
NC_015684.1	368011	369969	+	gene	OCA5_c03580	OCA5_RS01805
NC_015684.1	370337	371515	+	gene	OCA5_c03590	OCA5_RS01810
NC_015684.1	371624	371700	-	gene	OCA5_c03600	OCA5_RS01815
NC_015684.1	371624	371700	-	tRNA	NA	OCA5_RS01815
NC_015684.1	371624	371700	-	exon	NA	OCA5_RS01815
NC_015684.1	372374	373540	+	gene	OCA5_c03610	OCA5_RS01825
NC_015684.1	373540	375147	+	gene	OCA5_c03620	OCA5_RS18590
NC_015684.1	375150	376136	-	gene	OCA5_c03630	OCA5_RS01835
NC_015684.1	376853	379945	-	gene	OCA5_c03650	OCA5_RS18600
NC_015684.1	380069	381757	+	gene	OCA5_c03660	OCA5_RS01845
NC_015684.1	381860	383815	-	gene	OCA5_c03670	OCA5_RS01850
NC_015684.1	383974	384189	-	gene	NA	OCA5_RS01855
NC_015684.1	384890	385909	-	gene	OCA5_c03680	OCA5_RS01860
NC_015684.1	386015	386091	-	gene	OCA5_c03690	OCA5_RS01865
NC_015684.1	386015	386091	-	tRNA	NA	OCA5_RS01865
NC_015684.1	386015	386091	-	exon	NA	OCA5_RS01865
NC_015684.1	386143	386547	-	gene	OCA5_c03700	OCA5_RS01870
NC_015684.1	386602	386868	-	gene	OCA5_c03710	OCA5_RS01875
NC_015684.1	386913	388013	-	gene	OCA5_c03720	OCA5_RS01880
NC_015684.1	388130	388801	-	gene	OCA5_c03730	OCA5_RS01885
NC_015684.1	388935	389423	+	gene	OCA5_c03740	OCA5_RS01890
NC_015684.1	389424	389981	-	gene	OCA5_c03750	OCA5_RS01895
NC_015684.1	389999	390304	-	gene	OCA5_c03760	OCA5_RS01900
NC_015684.1	390363	390935	-	gene	OCA5_c03770	OCA5_RS01905
NC_015684.1	391053	392384	-	gene	OCA5_c03780	OCA5_RS01910
NC_015684.1	392535	393863	+	gene	OCA5_c03790	OCA5_RS01915
NC_015684.1	393929	394165	-	gene	OCA5_c03800	OCA5_RS18605
NC_015684.1	394118	394957	+	gene	OCA5_c03810	OCA5_RS01920
NC_015684.1	395023	397284	-	gene	OCA5_c03820	OCA5_RS01925
NC_015684.1	397430	400249	-	gene	OCA5_c03830	OCA5_RS01930
NC_015684.1	400433	401401	+	gene	OCA5_c03840	OCA5_RS01935
NC_015684.1	401545	402390	+	gene	OCA5_c03850	OCA5_RS01940
NC_015684.1	402394	403176	+	gene	OCA5_c03860	OCA5_RS01945
NC_015684.1	403229	403741	+	gene	OCA5_c03870	OCA5_RS01950
NC_015684.1	403755	404549	+	gene	OCA5_c03880	OCA5_RS01955
NC_015684.1	404647	407385	-	gene	OCA5_c03890	OCA5_RS01960
NC_015684.1	407471	408577	-	gene	OCA5_c03900	OCA5_RS01965
NC_015684.1	408779	409267	+	gene	OCA5_c03910	OCA5_RS01970
NC_015684.1	409456	410763	+	gene	OCA5_c03920	OCA5_RS01975
NC_015684.1	410879	412486	-	gene	OCA5_c03930	OCA5_RS01980
NC_015684.1	412504	413208	-	gene	OCA5_c03940	OCA5_RS01985
NC_015684.1	413216	414154	-	gene	OCA5_c03950	OCA5_RS01990
NC_015684.1	414313	414999	+	gene	OCA5_c03960	OCA5_RS01995
NC_015684.1	415127	415312	+	gene	OCA5_c03970	OCA5_RS02000
NC_015684.1	415425	416114	+	gene	OCA5_c03980	OCA5_RS02005
NC_015684.1	416127	416348	-	gene	OCA5_c03990	OCA5_RS02010
NC_015684.1	416681	418396	+	gene	OCA5_c04000	OCA5_RS02015
NC_015684.1	418425	419222	-	gene	OCA5_c04010	OCA5_RS02020
NC_015684.1	419384	419983	-	gene	OCA5_c04020	OCA5_RS02025
NC_015684.1	420250	421428	+	gene	OCA5_c04030	OCA5_RS02030
NC_015684.1	421585	422310	+	gene	OCA5_c04040	OCA5_RS02035
NC_015684.1	422371	423255	+	gene	OCA5_c04050	OCA5_RS02040
NC_015684.1	423285	424838	-	gene	OCA5_c04060	OCA5_RS02045
NC_015684.1	425143	425580	-	gene	OCA5_c04070	OCA5_RS02050
NC_015684.1	425580	426347	-	gene	OCA5_c04080	OCA5_RS02055
NC_015684.1	426464	427207	+	gene	OCA5_c04090	OCA5_RS02060
NC_015684.1	427236	427925	-	gene	OCA5_c04100	OCA5_RS02065
NC_015684.1	428452	429324	-	gene	OCA5_c04110	OCA5_RS02070
NC_015684.1	429321	430397	-	gene	OCA5_c04120	OCA5_RS02075
NC_015684.1	430449	432716	-	gene	OCA5_c04130	OCA5_RS02080
NC_015684.1	432835	433521	-	gene	OCA5_c04140	OCA5_RS02085
NC_015684.1	433574	434830	-	gene	OCA5_c04150	OCA5_RS02090
NC_015684.1	434971	435438	+	gene	OCA5_c04160	OCA5_RS02095
NC_015684.1	435454	436218	+	gene	OCA5_c04170	OCA5_RS02100
NC_015684.1	436316	437212	+	gene	OCA5_c04180	OCA5_RS02105
NC_015684.1	437273	437728	-	gene	OCA5_c04190	OCA5_RS02110
NC_015684.1	437725	438606	-	gene	OCA5_c04200	OCA5_RS02115
NC_015684.1	438603	438878	-	gene	OCA5_c04210	OCA5_RS02120
NC_015684.1	438910	439746	-	gene	OCA5_c04220	OCA5_RS02125
NC_015684.1	439835	440683	+	gene	OCA5_c04230	OCA5_RS02130
NC_015684.1	440831	441232	-	gene	OCA5_c04240	OCA5_RS02135
NC_015684.1	441384	442637	-	gene	OCA5_c04250	OCA5_RS02140
NC_015684.1	442914	443819	-	gene	OCA5_c04260	OCA5_RS02145
NC_015684.1	444186	447011	+	gene	OCA5_c04270	OCA5_RS02150
NC_015684.1	447089	447499	-	gene	OCA5_c04280	OCA5_RS02155
NC_015684.1	447969	449420	-	gene	OCA5_c04290	OCA5_RS02160
NC_015684.1	449611	450573	-	gene	OCA5_c04300	OCA5_RS02165
NC_015684.1	450691	451641	-	gene	OCA5_c04310	OCA5_RS02170
NC_015684.1	451661	451807	-	gene	OCA5_c04320	OCA5_RS02175
NC_015684.1	451966	452583	+	gene	OCA5_c04330	OCA5_RS02180
NC_015684.1	452595	453761	+	gene	OCA5_c04340	OCA5_RS02185
NC_015684.1	453771	455081	+	gene	OCA5_c04350	OCA5_RS02190
NC_015684.1	455111	455377	-	gene	NA	OCA5_RS02195
NC_015684.1	455546	456193	+	gene	OCA5_c04360	OCA5_RS02200
NC_015684.1	456615	457610	+	gene	OCA5_c04370	OCA5_RS02205
NC_015684.1	457616	459517	+	gene	OCA5_c04380	OCA5_RS02210
NC_015684.1	459526	460572	+	gene	OCA5_c04390	OCA5_RS02215
NC_015684.1	460788	461804	+	gene	OCA5_c04400	OCA5_RS02220
NC_015684.1	461881	462384	+	gene	OCA5_c04410	OCA5_RS02225
NC_015684.1	462444	463955	+	gene	OCA5_c04420	OCA5_RS02230
NC_015684.1	464181	464474	-	gene	OCA5_c04430	OCA5_RS02235
NC_015684.1	464769	465617	+	gene	OCA5_c04440	OCA5_RS02240
NC_015684.1	465868	469182	+	gene	OCA5_c04450	OCA5_RS02245
NC_015684.1	469186	469455	+	gene	OCA5_c04460	OCA5_RS02250
NC_015684.1	469548	469886	+	gene	OCA5_c04470	OCA5_RS02255
NC_015684.1	470078	471082	+	gene	NA	OCA5_RS18610
NC_015684.1	471210	472697	-	gene	OCA5_c04490	OCA5_RS02265
NC_015684.1	472701	473519	-	gene	OCA5_c04500	OCA5_RS02270
NC_015684.1	473519	473788	-	gene	OCA5_c04510	OCA5_RS02275
NC_015684.1	473824	474420	-	gene	OCA5_c04520	OCA5_RS02280
NC_015684.1	474579	474935	-	gene	OCA5_c04530	OCA5_RS02285
NC_015684.1	475184	477556	+	gene	OCA5_c04540	OCA5_RS02290
NC_015684.1	477636	478142	-	gene	OCA5_c04550	OCA5_RS02295
NC_015684.1	478405	478815	-	gene	OCA5_c04560	OCA5_RS02300
NC_015684.1	478949	479025	+	gene	OCA5_c04570	OCA5_RS02305
NC_015684.1	478949	479025	+	tRNA	NA	OCA5_RS02305
NC_015684.1	478949	479025	+	exon	NA	OCA5_RS02305
NC_015684.1	479178	480797	+	gene	OCA5_c04580	OCA5_RS02310
NC_015684.1	480864	482855	-	gene	OCA5_c04590	OCA5_RS02315
NC_015684.1	483199	484011	-	gene	OCA5_c04610	OCA5_RS02325
NC_015684.1	484120	485148	+	gene	OCA5_c04620	OCA5_RS02330
NC_015684.1	485145	485918	+	gene	OCA5_c04630	OCA5_RS02335
NC_015684.1	485930	486727	+	gene	OCA5_c04640	OCA5_RS02340
NC_015684.1	486733	487713	+	gene	OCA5_c04650	OCA5_RS02345
NC_015684.1	487710	488408	+	gene	OCA5_c04660	OCA5_RS02350
NC_015684.1	488551	488715	-	pseudogene	OCA5_c04670	OCA5_RS18615
NC_015684.1	489087	490007	+	gene	OCA5_c04680	OCA5_RS02355
NC_015684.1	490227	493517	+	gene	OCA5_c04690	OCA5_RS02360
NC_015684.1	493514	495253	+	gene	OCA5_c04700	OCA5_RS02365
NC_015684.1	495456	495689	-	gene	OCA5_c04710	OCA5_RS02370
NC_015684.1	496022	496321	+	gene	OCA5_c04720	OCA5_RS02375
NC_015684.1	496318	496764	+	gene	OCA5_c04730	OCA5_RS02380
NC_015684.1	496843	498225	+	gene	OCA5_c04740	OCA5_RS02385
NC_015684.1	498227	500236	+	gene	OCA5_c04750	OCA5_RS02390
NC_015684.1	500405	500767	+	gene	OCA5_c04760	OCA5_RS02395
NC_015684.1	500760	501302	+	gene	OCA5_c04770	OCA5_RS02400
NC_015684.1	501312	501737	+	gene	OCA5_c04780	OCA5_RS02405
NC_015684.1	501746	502801	+	gene	OCA5_c04790	OCA5_RS02410
NC_015684.1	502798	503517	+	gene	OCA5_c04800	OCA5_RS02415
NC_015684.1	503597	503908	-	gene	NA	OCA5_RS19360
NC_015684.1	504135	504542	+	gene	OCA5_c04820	OCA5_RS02425
NC_015684.1	504539	505960	+	gene	OCA5_c04830	OCA5_RS02430
NC_015684.1	505957	509133	+	gene	OCA5_c04840	OCA5_RS02435
NC_015684.1	509330	509818	+	gene	OCA5_c04850	OCA5_RS02440
NC_015684.1	510073	510492	-	gene	OCA5_c04860	OCA5_RS02445
NC_015684.1	510559	512697	+	gene	OCA5_c04870	OCA5_RS02450
NC_015684.1	513131	515224	+	gene	OCA5_c04880	OCA5_RS02455
NC_015684.1	515439	515864	+	gene	OCA5_c04890	OCA5_RS02460
NC_015684.1	516007	517008	+	gene	OCA5_c04900	OCA5_RS02465
NC_015684.1	517747	518067	+	gene	OCA5_c04910	OCA5_RS02470
NC_015684.1	518478	519671	+	gene	OCA5_c04920	OCA5_RS02475
NC_015684.1	520016	520759	+	gene	OCA5_c04930	OCA5_RS02480
NC_015684.1	520768	521055	-	gene	OCA5_c04940	OCA5_RS02485
NC_015684.1	521512	521781	+	gene	OCA5_c04960	OCA5_RS02490
NC_015684.1	521782	522852	+	gene	OCA5_c04970	OCA5_RS02495
NC_015684.1	522849	523502	+	gene	OCA5_c04980	OCA5_RS02500
NC_015684.1	523499	523750	+	gene	OCA5_c04990	OCA5_RS02505
NC_015684.1	523747	524265	+	gene	OCA5_c05000	OCA5_RS02510
NC_015684.1	524262	524807	+	gene	OCA5_c05010	OCA5_RS02515
NC_015684.1	524874	525209	+	gene	OCA5_c05020	OCA5_RS02520
NC_015684.1	525214	526134	+	gene	OCA5_c05030	OCA5_RS02525
NC_015684.1	526448	528505	+	gene	OCA5_c05040	OCA5_RS02530
NC_015684.1	528599	531046	-	gene	OCA5_c05050	OCA5_RS02535
NC_015684.1	531100	531375	+	gene	OCA5_c05060	OCA5_RS02540
NC_015684.1	531460	531936	+	gene	OCA5_c05070	OCA5_RS02545
NC_015684.1	532016	532315	+	gene	OCA5_c05080	OCA5_RS02550
NC_015684.1	532325	533785	+	gene	OCA5_c05090	OCA5_RS02555
NC_015684.1	533797	535176	+	gene	OCA5_c05100	OCA5_RS02560
NC_015684.1	535241	535726	+	gene	OCA5_c05110	OCA5_RS02565
NC_015684.1	535731	536831	+	gene	OCA5_c05120	OCA5_RS02570
NC_015684.1	536844	537146	+	gene	OCA5_c05130	OCA5_RS02575
NC_015684.1	537219	538196	+	gene	OCA5_c05140	OCA5_RS02580
NC_015684.1	538193	538858	+	gene	OCA5_c05150	OCA5_RS02585
NC_015684.1	539021	540175	+	gene	OCA5_c05160	OCA5_RS02590
NC_015684.1	540324	542195	+	gene	OCA5_c05170	OCA5_RS02595
NC_015684.1	542226	542591	+	gene	OCA5_c05180	OCA5_RS02600
NC_015684.1	542591	543526	+	gene	OCA5_c05190	OCA5_RS02605
NC_015684.1	543576	544049	+	gene	OCA5_c05200	OCA5_RS02610
NC_015684.1	544081	545145	-	gene	OCA5_c05210	OCA5_RS02615
NC_015684.1	545166	546403	-	gene	OCA5_c05220	OCA5_RS02620
NC_015684.1	546979	547389	-	gene	OCA5_c05240	OCA5_RS02630
NC_015684.1	547539	550739	-	gene	OCA5_c05250	OCA5_RS02635
NC_015684.1	550736	552256	-	gene	OCA5_c05260	OCA5_RS02640
NC_015684.1	552582	552851	-	gene	OCA5_c05270	OCA5_RS02645
NC_015684.1	552888	553175	-	gene	OCA5_c05280	OCA5_RS18635
NC_015684.1	553458	554099	-	gene	OCA5_c05290	OCA5_RS02650
NC_015684.1	554096	554650	-	gene	OCA5_c05300	OCA5_RS02655
NC_015684.1	556362	557807	+	gene	OCA5_c05320	OCA5_RS02665
NC_015684.1	558044	560035	+	gene	OCA5_c05330	OCA5_RS02670
NC_015684.1	560045	560503	+	gene	OCA5_c05340	OCA5_RS02675
NC_015684.1	560649	561632	+	gene	OCA5_c05350	OCA5_RS02680
NC_015684.1	561629	561961	+	gene	OCA5_c05360	OCA5_RS02685
NC_015684.1	561961	562242	+	gene	OCA5_c05370	OCA5_RS02690
NC_015684.1	562257	564713	+	gene	OCA5_c05380	OCA5_RS02695
NC_015684.1	564710	565468	+	gene	OCA5_c05390	OCA5_RS02700
NC_015684.1	565490	565780	+	gene	OCA5_c05400	OCA5_RS02705
NC_015684.1	565780	567126	+	gene	OCA5_c05410	OCA5_RS02710
NC_015684.1	567123	567812	+	gene	OCA5_c05420	OCA5_RS02715
NC_015684.1	567809	568765	+	gene	OCA5_c05430	OCA5_RS02720
NC_015684.1	568762	569922	+	gene	OCA5_c05440	OCA5_RS02725
NC_015684.1	569925	570158	+	gene	OCA5_c05450	OCA5_RS02730
NC_015684.1	570198	570491	-	gene	OCA5_c05460	OCA5_RS02735
NC_015684.1	570596	571849	-	gene	OCA5_c05470	OCA5_RS02740
NC_015684.1	571998	572615	-	gene	OCA5_c05480	OCA5_RS02745
NC_015684.1	572703	573530	-	gene	OCA5_c05490	OCA5_RS02750
NC_015684.1	573632	574987	-	gene	OCA5_c05500	OCA5_RS02755
NC_015684.1	575195	576988	+	gene	OCA5_c05510	OCA5_RS02760
NC_015684.1	576999	577784	-	gene	OCA5_c05520	OCA5_RS02765
NC_015684.1	577781	578788	-	gene	OCA5_c05530	OCA5_RS02770
NC_015684.1	578870	579739	+	gene	OCA5_c05540	OCA5_RS02775
NC_015684.1	579761	580426	-	gene	OCA5_c05550	OCA5_RS02780
NC_015684.1	580428	581123	-	gene	OCA5_c05560	OCA5_RS02785
NC_015684.1	581142	581954	-	gene	OCA5_c05570	OCA5_RS02790
NC_015684.1	582205	582708	-	gene	OCA5_c05580	OCA5_RS02795
NC_015684.1	582708	582917	-	gene	OCA5_c05590	OCA5_RS02800
NC_015684.1	582939	583862	-	gene	OCA5_c05600	OCA5_RS02805
NC_015684.1	584002	584184	-	gene	OCA5_c05610	OCA5_RS02810
NC_015684.1	584381	584782	-	gene	OCA5_c05620	OCA5_RS02815
NC_015684.1	584856	586661	-	gene	OCA5_c05630	OCA5_RS02820
NC_015684.1	586764	587057	-	gene	OCA5_c05640	OCA5_RS02825
NC_015684.1	587060	587461	-	gene	OCA5_c05650	OCA5_RS02830
NC_015684.1	587672	588115	-	gene	OCA5_c05660	OCA5_RS02835
NC_015684.1	588112	589947	-	gene	OCA5_c05670	OCA5_RS02840
NC_015684.1	590018	590722	-	gene	OCA5_c05680	OCA5_RS02845
NC_015684.1	590947	591684	+	gene	OCA5_c05690	OCA5_RS02850
NC_015684.1	591822	593438	+	gene	OCA5_c05700	OCA5_RS02855
NC_015684.1	593613	594044	+	gene	OCA5_c05710	OCA5_RS02860
NC_015684.1	594057	594851	-	gene	OCA5_c05720	OCA5_RS02865
NC_015684.1	594990	596396	-	gene	OCA5_c05730	OCA5_RS02870
NC_015684.1	596445	597008	-	gene	OCA5_c05740	OCA5_RS02875
NC_015684.1	597199	600210	-	gene	OCA5_c05750	OCA5_RS02880
NC_015684.1	600414	601460	-	gene	OCA5_c05760	OCA5_RS02885
NC_015684.1	601647	602954	+	gene	OCA5_c05770	OCA5_RS02890
NC_015684.1	603152	605680	+	gene	OCA5_c05780	OCA5_RS02895
NC_015684.1	605872	606396	+	gene	OCA5_c05790	OCA5_RS02900
NC_015684.1	606537	607136	-	gene	OCA5_c05800	OCA5_RS02905
NC_015684.1	607278	608777	+	gene	OCA5_c05810	OCA5_RS02910
NC_015684.1	608865	609584	-	gene	OCA5_c05820	OCA5_RS02915
NC_015684.1	609710	609997	+	gene	OCA5_c05830	OCA5_RS02920
NC_015684.1	610014	611195	+	gene	OCA5_c05840	OCA5_RS02925
NC_015684.1	611714	613216	-	gene	OCA5_c05850	OCA5_RS02930
NC_015684.1	613213	613842	-	gene	OCA5_c05860	OCA5_RS02935
NC_015684.1	614067	615044	+	gene	OCA5_c05870	OCA5_RS02940
NC_015684.1	615120	616052	+	gene	OCA5_c05880	OCA5_RS02945
NC_015684.1	616055	617047	+	gene	OCA5_c05890	OCA5_RS02950
NC_015684.1	617196	618080	-	gene	OCA5_c05900	OCA5_RS02955
NC_015684.1	618106	619146	-	gene	OCA5_c05910	OCA5_RS02960
NC_015684.1	619277	619786	-	gene	OCA5_c05920	OCA5_RS02965
NC_015684.1	619883	620827	-	gene	OCA5_c05930	OCA5_RS02970
NC_015684.1	620930	621343	-	gene	OCA5_c05940	OCA5_RS02975
NC_015684.1	621558	621654	+	gene	NA	OCA5_RS18650
NC_015684.1	621558	621654	+	SRP_RNA	NA	OCA5_RS18650
NC_015684.1	621558	621654	+	exon	NA	OCA5_RS18650
NC_015684.1	621749	623647	+	gene	OCA5_c05950	OCA5_RS02980
NC_015684.1	623662	623979	+	gene	OCA5_c05960	OCA5_RS02985
NC_015684.1	623981	624586	+	gene	OCA5_c05970	OCA5_RS02990
NC_015684.1	624587	625957	-	gene	OCA5_c05980	OCA5_RS02995
NC_015684.1	626044	627246	-	gene	OCA5_c05990	OCA5_RS03000
NC_015684.1	627386	627901	+	gene	OCA5_c06000	OCA5_RS03005
NC_015684.1	628049	628981	+	gene	OCA5_c06010	OCA5_RS03010
NC_015684.1	629157	629894	+	gene	OCA5_c06020	OCA5_RS03015
NC_015684.1	630062	630622	-	gene	OCA5_c06030	OCA5_RS03020
NC_015684.1	630631	631785	-	gene	OCA5_c06040	OCA5_RS03025
NC_015684.1	631788	632633	-	gene	OCA5_c06050	OCA5_RS03030
NC_015684.1	632871	633563	-	gene	OCA5_c06060	OCA5_RS03035
NC_015684.1	633605	634492	-	gene	OCA5_c06070	OCA5_RS03040
NC_015684.1	634595	634981	-	gene	OCA5_c06080	OCA5_RS03045
NC_015684.1	634978	635643	-	gene	OCA5_c06090	OCA5_RS03050
NC_015684.1	635729	637561	-	gene	OCA5_c06100	OCA5_RS03055
NC_015684.1	637565	637963	-	gene	OCA5_c06110	OCA5_RS03060
NC_015684.1	637993	638127	-	gene	NA	OCA5_RS03065
NC_015684.1	638518	639951	+	gene	OCA5_c06120	OCA5_RS03070
NC_015684.1	640082	640158	+	gene	OCA5_c06130	OCA5_RS03075
NC_015684.1	640082	640158	+	tRNA	NA	OCA5_RS03075
NC_015684.1	640082	640158	+	exon	NA	OCA5_RS03075
NC_015684.1	640352	641248	-	gene	OCA5_c06140	OCA5_RS03080
NC_015684.1	641250	642203	-	gene	OCA5_c06150	OCA5_RS03085
NC_015684.1	642280	643863	-	gene	OCA5_c06160	OCA5_RS03090
NC_015684.1	643948	645996	-	gene	OCA5_c06170	OCA5_RS03095
NC_015684.1	646374	646817	-	gene	OCA5_c06180	OCA5_RS03100
NC_015684.1	646860	649328	-	gene	OCA5_c06190	OCA5_RS03105
NC_015684.1	649479	649673	+	gene	OCA5_c06200	OCA5_RS03110
NC_015684.1	649770	651077	-	gene	OCA5_c06210	OCA5_RS03115
NC_015684.1	651078	651551	-	gene	OCA5_c06220	OCA5_RS03120
NC_015684.1	651724	653238	+	gene	OCA5_c06230	OCA5_RS03125
NC_015684.1	653296	654225	+	gene	OCA5_c06240	OCA5_RS03130
NC_015684.1	654222	655121	+	gene	OCA5_c06250	OCA5_RS03135
NC_015684.1	655131	656123	+	gene	OCA5_c06260	OCA5_RS03140
NC_015684.1	656114	657097	+	gene	OCA5_c06270	OCA5_RS03145
NC_015684.1	657112	658326	+	gene	OCA5_c06280	OCA5_RS03150
NC_015684.1	658763	659233	+	gene	OCA5_c06290	OCA5_RS03155
NC_015684.1	659245	661452	+	gene	OCA5_c06300	OCA5_RS03160
NC_015684.1	661746	662969	+	gene	OCA5_c06310	OCA5_RS03165
NC_015684.1	662982	664931	+	gene	OCA5_c06320	OCA5_RS03170
NC_015684.1	664983	666500	-	gene	OCA5_c06330	OCA5_RS03175
NC_015684.1	666721	667335	+	gene	OCA5_c06340	OCA5_RS03180
NC_015684.1	667450	668346	-	gene	OCA5_c06350	OCA5_RS03185
NC_015684.1	668374	669183	-	gene	OCA5_c06360	OCA5_RS03190
NC_015684.1	669652	670806	+	gene	OCA5_c06370	OCA5_RS03195
NC_015684.1	670825	671739	+	gene	OCA5_c06380	OCA5_RS03200
NC_015684.1	671742	672884	+	gene	OCA5_c06390	OCA5_RS03205
NC_015684.1	672881	673654	+	gene	OCA5_c06400	OCA5_RS03210
NC_015684.1	673651	674367	+	gene	OCA5_c06410	OCA5_RS03215
NC_015684.1	674514	675203	-	gene	OCA5_c06420	OCA5_RS03220
NC_015684.1	675251	677467	-	gene	OCA5_c06430	OCA5_RS03225
NC_015684.1	677648	678565	+	gene	OCA5_c06440	OCA5_RS03230
NC_015684.1	679076	680941	+	gene	OCA5_c06450	OCA5_RS03235
NC_015684.1	680944	681204	+	gene	NA	OCA5_RS03240
NC_015684.1	681149	681583	-	gene	OCA5_c06460	OCA5_RS03245
NC_015684.1	681674	683470	+	gene	OCA5_c06470	OCA5_RS03250
NC_015684.1	683517	684107	+	gene	OCA5_c06480	OCA5_RS03255
NC_015684.1	684104	684442	+	gene	OCA5_c06490	OCA5_RS03260
NC_015684.1	684446	684895	+	gene	OCA5_c06500	OCA5_RS03265
NC_015684.1	684902	685096	-	gene	OCA5_c06510	OCA5_RS03270
NC_015684.1	685114	685968	-	gene	OCA5_c06520	OCA5_RS03275
NC_015684.1	686074	686385	-	gene	NA	OCA5_RS19365
NC_015684.1	686420	687022	+	gene	OCA5_c06540	OCA5_RS03285
NC_015684.1	687089	687550	+	gene	OCA5_c06550	OCA5_RS03290
NC_015684.1	687586	688365	+	gene	OCA5_c06560	OCA5_RS03295
NC_015684.1	688445	688627	+	gene	NA	OCA5_RS03300
NC_015684.1	688643	688981	+	gene	OCA5_c06570	OCA5_RS03305
NC_015684.1	688990	689916	-	gene	OCA5_c06580	OCA5_RS03310
NC_015684.1	690245	691438	+	gene	OCA5_c06590	OCA5_RS03315
NC_015684.1	691550	692425	+	gene	OCA5_c06600	OCA5_RS03320
NC_015684.1	692422	694221	+	gene	OCA5_c06610	OCA5_RS03325
NC_015684.1	694224	694964	+	gene	OCA5_c06620	OCA5_RS03330
NC_015684.1	694994	695692	+	gene	OCA5_c06630	OCA5_RS03335
NC_015684.1	695801	697216	+	gene	OCA5_c06640	OCA5_RS03340
NC_015684.1	697699	697941	+	gene	OCA5_c06650	OCA5_RS03345
NC_015684.1	698003	698365	+	gene	OCA5_c06660	OCA5_RS03350
NC_015684.1	698404	700557	+	gene	OCA5_c06670	OCA5_RS03355
NC_015684.1	700605	701486	+	gene	OCA5_c06680	OCA5_RS03360
NC_015684.1	701557	702375	+	gene	OCA5_c06690	OCA5_RS03365
NC_015684.1	702378	703208	+	gene	OCA5_c06700	OCA5_RS03370
NC_015684.1	703216	704733	+	gene	OCA5_c06710	OCA5_RS03375
NC_015684.1	705045	705701	+	gene	OCA5_c06720	OCA5_RS03380
NC_015684.1	705737	706591	+	gene	OCA5_c06730	OCA5_RS03385
NC_015684.1	706610	707113	+	gene	OCA5_c06740	OCA5_RS03390
NC_015684.1	707227	707844	+	gene	OCA5_c06750	OCA5_RS03395
NC_015684.1	708010	708393	+	gene	OCA5_c06760	OCA5_RS03400
NC_015684.1	708908	709354	-	gene	OCA5_c06770	OCA5_RS03405
NC_015684.1	709483	709893	+	gene	NA	OCA5_RS19370
NC_015684.1	709895	710104	+	gene	OCA5_c06780	OCA5_RS03415
NC_015684.1	710114	710662	+	gene	OCA5_c06790	OCA5_RS03420
NC_015684.1	710915	711343	+	gene	OCA5_c06800	OCA5_RS03425
NC_015684.1	711693	712394	-	gene	OCA5_c06810	OCA5_RS03430
NC_015684.1	712795	713916	+	gene	OCA5_c06820	OCA5_RS03435
NC_015684.1	713916	716993	+	gene	OCA5_c06830	OCA5_RS03440
NC_015684.1	717797	718873	-	gene	OCA5_c06840	OCA5_RS03445
NC_015684.1	718886	720574	-	gene	OCA5_c06850	OCA5_RS03450
NC_015684.1	720823	721068	-	gene	OCA5_c06860	OCA5_RS03455
NC_015684.1	721187	721858	-	gene	OCA5_c06870	OCA5_RS18655
NC_015684.1	722131	723336	-	gene	OCA5_c06880	OCA5_RS03460
NC_015684.1	723634	724914	-	gene	OCA5_c06890	OCA5_RS03465
NC_015684.1	725123	726310	+	gene	OCA5_c06900	OCA5_RS03470
NC_015684.1	726423	727919	+	gene	OCA5_c06910	OCA5_RS03475
NC_015684.1	727984	728595	-	gene	OCA5_c06920	OCA5_RS03480
NC_015684.1	728835	732695	-	gene	OCA5_c06930	OCA5_RS03485
NC_015684.1	732870	733775	-	gene	OCA5_c06940	OCA5_RS03490
NC_015684.1	734151	735167	+	gene	OCA5_c06950	OCA5_RS03495
NC_015684.1	735341	736207	-	gene	OCA5_c06960	OCA5_RS03500
NC_015684.1	736216	736959	-	gene	OCA5_c06970	OCA5_RS03505
NC_015684.1	737181	737693	+	gene	OCA5_c06980	OCA5_RS03510
NC_015684.1	737891	739768	+	gene	OCA5_c06990	OCA5_RS03515
NC_015684.1	739765	741627	+	gene	OCA5_c07000	OCA5_RS03520
NC_015684.1	741631	742740	+	gene	OCA5_c07010	OCA5_RS03525
NC_015684.1	742737	743909	+	gene	OCA5_c07020	OCA5_RS03530
NC_015684.1	743915	745552	+	gene	OCA5_c07030	OCA5_RS03535
NC_015684.1	745740	746603	-	gene	OCA5_c07040	OCA5_RS03540
NC_015684.1	746596	747969	-	gene	OCA5_c07050	OCA5_RS03545
NC_015684.1	748117	748920	+	gene	OCA5_c07060	OCA5_RS03550
NC_015684.1	748954	749931	-	gene	OCA5_c07070	OCA5_RS03555
NC_015684.1	749941	750918	-	gene	OCA5_c07080	OCA5_RS03560
NC_015684.1	750929	752398	-	gene	OCA5_c07090	OCA5_RS03565
NC_015684.1	752417	753679	-	gene	OCA5_c07100	OCA5_RS03570
NC_015684.1	753676	754419	-	gene	OCA5_c07110	OCA5_RS03575
NC_015684.1	754440	755900	-	gene	OCA5_c07120	OCA5_RS03580
NC_015684.1	756027	756551	-	gene	OCA5_c07130	OCA5_RS03585
NC_015684.1	756868	757032	-	gene	NA	OCA5_RS03590
